app_id,run_id,client_id,lastname,firstname,middlename,sex,birthplacetown,birthdate,familymembersnumber,maxpayment,avg_pure_income
2300152753,619483,2000851066,Рикконен,Данли,Анатольевич,0.0,Ханты-Мансийский АО — Югра,1990-07-23,,,
2300152754,619515,2000885498,Пашистова,Эстрелла,Степановна,1.0,Новосибирская область,1979-04-14,,,
2300152754,619559,2000885498,Пашистова,Эстрелла,Степановна,1.0,Новосибирская область,1979-04-14,,,
2300152754,619606,2000885498,Пашистова,Эстрелла,Степановна,1.0,Новосибирская область,1979-04-14,,,
2300152754,619617,2000885498,Пашистова,Эстрелла,Степановна,1.0,Новосибирская область,1979-04-14,,273615.0,321900.0
2300152755,619514,2000885499,Хохрикова,Беляница,Хьевна,1.0,Новосибирская область,1990-03-05,,,
2300152755,619527,2000885499,Хохрикова,Беляница,Хьевна,1.0,Новосибирская область,1990-03-05,,,
2300152755,619538,2000885499,Хохрикова,Беляница,Хьевна,1.0,Новосибирская область,1990-03-05,,84825.0,130500.0
2300152755,619549,2000885499,Хохрикова,Беляница,Хьевна,1.0,Новосибирская область,1990-03-05,,84825.0,130500.0
2300152755,619575,2000885499,Хохрикова,Беляница,Хьевна,1.0,Новосибирская область,1990-03-05,,84825.0,130500.0
2300152755,619697,2000885499,Хохрикова,Беляница,Хьевна,1.0,Новосибирская область,1990-03-05,,,
2300152755,620910,2000885499,Хохрикова,Беляница,Хьевна,1.0,Новосибирская область,1990-03-05,,,
2300152755,620944,2000885499,Хохрикова,Беляница,Хьевна,1.0,Новосибирская область,1990-03-05,,84825.0,
2300152756,619495,2000885403,Кухарьков,Дарвиш,Гарибальдевич,0.0,Новосибирская область,1984-10-27,,,
2300152756,619498,2000885403,Кухарьков,Дарвиш,Гарибальдевич,0.0,Новосибирская область,1984-10-27,,,
2300152756,619517,2000885403,Кухарьков,Дарвиш,Гарибальдевич,0.0,Новосибирская область,1984-10-27,,169650.0,261000.0
2300152756,619520,2000885403,Кухарьков,Дарвиш,Гарибальдевич,0.0,Новосибирская область,1984-10-27,,169650.0,261000.0
2300152756,619524,2000885403,Кухарьков,Дарвиш,Гарибальдевич,0.0,Новосибирская область,1984-10-27,,169650.0,261000.0
2300152756,619532,2000885403,Кухарьков,Дарвиш,Гарибальдевич,0.0,Новосибирская область,1984-10-27,,,
2300152756,619552,2000885403,Кухарьков,Дарвиш,Гарибальдевич,0.0,Новосибирская область,1984-10-27,,,
2300152807,619567,2000885422,Сентюров,Вилорд,Львович,0.0,Новосибирская область,1985-08-04,,,
2300152809,619537,2000849966,Котенкова,Петрунька,Черказовна,1.0,Новосибирская область,1990-07-14,,,
2300152810,619540,2000851066,Рикконен,Данли,Анатольевич,0.0,Ханты-Мансийский АО — Югра,1990-07-23,,,
2300152811,619542,2000740104,Коломенчук,Эдият,Назарович,0.0,Адыгея,1990-01-11,,,
2300152812,619544,2000849966,Котенкова,Петрунька,Черказовна,1.0,Новосибирская область,1990-07-14,,,
2300152812,619556,2000849966,Котенкова,Петрунька,Черказовна,1.0,Новосибирская область,1990-07-14,,,
2300152813,619547,2000884397,Быстрикина,Друсила,Витомировна,1.0,Новосибирская область,1976-01-28,,,
2300152814,619576,2000885697,Шевракова,Бетханн,Ремировна,1.0,Костромская область,1990-03-18,,,
2300152814,620770,2000885697,Шевракова,Бетханн,Ремировна,1.0,Костромская область,1990-03-18,,,
2300152816,619616,2000885699,Велосипедова,Эвангелия,Ивановна,1.0,Новосибирская область,1990-11-14,,,
2300152817,619578,2000106304,Кобыленкова,Зульхая,Артемовна,1.0,Костромская область,1978-11-23,,,
2300152817,619647,2000106304,Кобыленкова,Зульхая,Артемовна,1.0,Костромская область,1978-11-23,,,
2300152818,619615,2000885699,Велосипедова,Эвангелия,Ивановна,1.0,Новосибирская область,1990-11-14,,,
2300152820,619614,2000885700,Велосипедова,Эвангелия,Ивановна,1.0,Новосибирская область,1990-02-14,,,
2300152822,619585,2000885797,Савина,Галына,Алексеевна,1.0,Новосибирская область,1988-08-15,,,
2300152869,619601,2000849966,Котенкова,Петрунька,Черказовна,1.0,Новосибирская область,1990-07-14,,,
2300152869,619607,2000849966,Котенкова,Петрунька,Черказовна,1.0,Новосибирская область,1990-07-14,,,
2300152870,619605,2000885826,Зарослян,Тимурбулат,Леонидович,0.0,Новосибирская область,1995-09-06,,,
2300152870,619610,2000885826,Зарослян,Тимурбулат,Леонидович,0.0,Новосибирская область,1995-09-06,,,
2300152870,619620,2000885826,Зарослян,Тимурбулат,Леонидович,0.0,Новосибирская область,1995-09-06,,169650.0,261000.0
2300152870,619629,2000885826,Зарослян,Тимурбулат,Леонидович,0.0,Новосибирская область,1995-09-06,,169650.0,261000.0
2300152870,619634,2000885826,Зарослян,Тимурбулат,Леонидович,0.0,Новосибирская область,1995-09-06,,169650.0,261000.0
2300152870,619639,2000885826,Зарослян,Тимурбулат,Леонидович,0.0,Новосибирская область,1995-09-06,,,
2300152870,620441,2000885826,Зарослян,Тимурбулат,Леонидович,0.0,Новосибирская область,1995-09-06,,169650.0,
2300152871,619604,2000885720,Канская,Анкиндин,Тихонович,0.0,Новосибирская область,1995-01-08,,,
2300152871,619611,2000885720,Канская,Анкиндин,Тихонович,0.0,Новосибирская область,1995-01-08,,,
2300152872,619621,2000885897,Бурилев,Трефор,Воронович,0.0,Новосибирская область,1985-06-11,,,
2300152872,619630,2000885897,Бурилев,Трефор,Воронович,0.0,Новосибирская область,1985-06-11,,,
2300152872,619637,2000885897,Бурилев,Трефор,Воронович,0.0,Новосибирская область,1985-06-11,,169650.0,261000.0
2300152872,619644,2000885897,Бурилев,Трефор,Воронович,0.0,Новосибирская область,1985-06-11,,169650.0,261000.0
2300152872,619650,2000885897,Бурилев,Трефор,Воронович,0.0,Новосибирская область,1985-06-11,,169650.0,261000.0
2300152872,619654,2000885897,Бурилев,Трефор,Воронович,0.0,Новосибирская область,1985-06-11,,,
2300152872,619663,2000885897,Бурилев,Трефор,Воронович,0.0,Новосибирская область,1985-06-11,,,
2300152873,619636,2000021002,Розен-Акмальдинова,Шошана,Эльдаровна,1.0,Новосибирская область,1997-10-18,,,
2300152874,619675,2000885997,Валандина,Донэра,Андреевна,1.0,Новосибирская область,1970-02-14,,,
2300152875,619691,2000885999,Стажакина,Маламира,Михалаповна,1.0,Ханты-Мансийский АО — Югра,1970-01-13,,,
2300152875,619693,2000885999,Стажакина,Маламира,Михалаповна,1.0,Ханты-Мансийский АО — Югра,1970-01-13,,,
2300152876,619707,2000886000,Креспо,Фрасер,Елисеевич,0.0,Дагестан,1983-11-01,,,
2300152876,619748,2000886000,Креспо,Фрасер,Елисеевич,0.0,Дагестан,1983-11-01,,,
2300152876,619783,2000886000,Креспо,Фрасер,Елисеевич,0.0,Дагестан,1983-11-01,,,
2300152876,619786,2000886000,Креспо,Фрасер,Елисеевич,0.0,Дагестан,1983-11-01,,,
2300152877,619674,2000886001,Облифнов,Сея,Пегорович,0.0,Новосибирская область,1984-12-12,,,
2300152877,619678,2000886001,Облифнов,Сея,Пегорович,0.0,Новосибирская область,1984-12-12,,,
2300152877,619690,2000886001,Облифнов,Сея,Пегорович,0.0,Новосибирская область,1984-12-12,,169650.0,261000.0
2300152877,619695,2000886001,Облифнов,Сея,Пегорович,0.0,Новосибирская область,1984-12-12,,169650.0,261000.0
2300152877,619703,2000886001,Облифнов,Сея,Пегорович,0.0,Новосибирская область,1984-12-12,,169650.0,261000.0
2300152877,619714,2000886001,Облифнов,Сея,Пегорович,0.0,Новосибирская область,1984-12-12,,,
2300152877,619736,2000886001,Облифнов,Сея,Пегорович,0.0,Новосибирская область,1984-12-12,,,
2300152923,619705,2000886129,Солосина,Бетханн,Ремировна,1.0,Костромская область,1990-03-18,,,
2300152923,619791,2000886129,Солосина,Бетханн,Ремировна,1.0,Костромская область,1990-03-18,,,
2300152923,619862,2000886129,Солосина,Бетханн,Ремировна,1.0,Костромская область,1990-03-18,,,
2300152923,619865,2000886129,Солосина,Бетханн,Ремировна,1.0,Костромская область,1990-03-18,,,
2300152923,619868,2000886129,Солосина,Бетханн,Ремировна,1.0,Костромская область,1990-03-18,,,
2300152925,619741,2000886197,Корчиненкова,Офык,Шаяховна,1.0,Ханты-Мансийский АО — Югра,1970-01-13,,,
2300152925,619744,2000886197,Корчиненкова,Офык,Шаяховна,1.0,Ханты-Мансийский АО — Югра,1970-01-13,,,
2300152926,619763,2000813063,Цулина,Нюрхан,Хьевна,1.0,Новосибирская область,1992-01-20,,,
2300152927,619764,2000886297,Казагашева,Хатире,Хьевна,1.0,Новосибирская область,1970-01-01,,,
2300152927,619893,2000886297,Казагашева,Хатире,Хьевна,1.0,Новосибирская область,1970-01-01,,,
2300152927,619968,2000886297,Казагашева,Хатире,Хьевна,1.0,Новосибирская область,1970-01-01,,,
2300152927,619969,2000886297,Казагашева,Хатире,Хьевна,1.0,Новосибирская область,1970-01-01,,,
2300152928,619750,2000021002,Розен-Акмальдинова,Шошана,Эльдаровна,1.0,Новосибирская область,1997-10-18,,,
2300152929,619752,2000851066,Рикконен,Данли,Анатольевич,0.0,Ханты-Мансийский АО — Югра,1990-07-23,,,
2300152930,619756,2000886198,Читакин,Венегдит,Григорьевич,0.0,Ханты-Мансийский АО — Югра,1990-07-23,,,
2300152931,619758,2000849967,Можов,Аспазий,Маркович,0.0,Ханты-Мансийский АО — Югра,1990-07-23,,,
2300152932,619760,2000886199,Какунов,Арзиг,Елисеевич,0.0,Новосибирская область,1990-05-15,,,
2300152932,619762,2000886199,Какунов,Арзиг,Елисеевич,0.0,Новосибирская область,1990-05-15,,,
2300152932,619781,2000886199,Какунов,Арзиг,Елисеевич,0.0,Новосибирская область,1990-05-15,,,
2300152933,619765,2000886200,Тиунова,Татяна,Даниловна,1.0,Ханты-Мансийский АО — Югра,1970-01-13,,,
2300152933,619767,2000886200,Тиунова,Татяна,Даниловна,1.0,Ханты-Мансийский АО — Югра,1970-01-13,,,
2300152933,619779,2000886200,Тиунова,Татяна,Даниловна,1.0,Ханты-Мансийский АО — Югра,1970-01-13,,,
2300152933,619780,2000886200,Тиунова,Татяна,Даниловна,1.0,Ханты-Мансийский АО — Югра,1970-01-13,,,
2300152979,619794,2000886397,Бурмистенко,Монтрос,Рианович,0.0,Вологодская область,1990-06-06,,,
2300152979,619797,2000886397,Бурмистенко,Монтрос,Рианович,0.0,Вологодская область,1990-06-06,,,
2300152979,619800,2000886397,Бурмистенко,Монтрос,Рианович,0.0,Вологодская область,1990-06-06,,134987.0,160950.0
2300152979,619840,2000886397,Бурмистенко,Монтрос,Рианович,0.0,Вологодская область,1990-06-06,,134987.0,160950.0
2300152979,619847,2000886397,Бурмистенко,Монтрос,Рианович,0.0,Вологодская область,1990-06-06,,134987.0,160950.0
2300152980,619793,2000886398,Корчива,Утабике,Витомировна,1.0,Новосибирская область,1976-01-28,,,
2300152981,619798,2000886399,Жевайкина,Оскарина,Анатольевна,1.0,Новосибирская область,1983-07-03,,,
2300152981,619799,2000886399,Жевайкина,Оскарина,Анатольевна,1.0,Новосибирская область,1983-07-03,,,
2300152981,619801,2000886399,Жевайкина,Оскарина,Анатольевна,1.0,Новосибирская область,1983-07-03,,169650.0,261000.0
2300152981,619804,2000886399,Жевайкина,Оскарина,Анатольевна,1.0,Новосибирская область,1983-07-03,,169650.0,261000.0
2300152981,619816,2000886399,Жевайкина,Оскарина,Анатольевна,1.0,Новосибирская область,1983-07-03,,169650.0,261000.0
2300152981,619819,2000886399,Жевайкина,Оскарина,Анатольевна,1.0,Новосибирская область,1983-07-03,,,
2300152982,619817,2000886400,Чапчаева,Хедвига,Хьевна,1.0,Вологодская область,1990-02-02,,,
2300152982,619824,2000886400,Чапчаева,Хедвига,Хьевна,1.0,Вологодская область,1990-02-02,,,
2300152982,619828,2000886400,Чапчаева,Хедвига,Хьевна,1.0,Вологодская область,1990-02-02,,134987.0,160950.0
2300152982,619835,2000886400,Чапчаева,Хедвига,Хьевна,1.0,Вологодская область,1990-02-02,,134987.0,160950.0
2300152982,619845,2000886400,Чапчаева,Хедвига,Хьевна,1.0,Вологодская область,1990-02-02,,134987.0,160950.0
2300153028,619826,2000886521,Невматуллина,Самария,Платоновна,1.0,Новосибирская область,1960-12-31,,,
2300153028,619833,2000886521,Невматуллина,Самария,Платоновна,1.0,Новосибирская область,1960-12-31,,,
2300153028,619836,2000886521,Невматуллина,Самария,Платоновна,1.0,Новосибирская область,1960-12-31,,,
2300153029,619837,2000886597,Шафиатуллина,Шогер,Вячеславовна,1.0,Новосибирская область,1984-11-01,,,
2300153029,619842,2000886597,Шафиатуллина,Шогер,Вячеславовна,1.0,Новосибирская область,1984-11-01,,,
2300153029,619850,2000886597,Шафиатуллина,Шогер,Вячеславовна,1.0,Новосибирская область,1984-11-01,,195750.0,261000.0
2300153029,619854,2000886597,Шафиатуллина,Шогер,Вячеславовна,1.0,Новосибирская область,1984-11-01,,195750.0,261000.0
2300153029,619859,2000886597,Шафиатуллина,Шогер,Вячеславовна,1.0,Новосибирская область,1984-11-01,,195750.0,261000.0
2300153030,619838,2000886598,Шафиатуллина,Шогер,Вячеславовна,1.0,Новосибирская область,1985-08-08,,,
2300153030,619843,2000886598,Шафиатуллина,Шогер,Вячеславовна,1.0,Новосибирская область,1985-08-08,,,
2300153030,619851,2000886598,Шафиатуллина,Шогер,Вячеславовна,1.0,Новосибирская область,1985-08-08,,195750.0,261000.0
2300153030,619856,2000886598,Шафиатуллина,Шогер,Вячеславовна,1.0,Новосибирская область,1985-08-08,,195750.0,261000.0
2300153030,619861,2000886598,Шафиатуллина,Шогер,Вячеславовна,1.0,Новосибирская область,1985-08-08,,195750.0,261000.0
2300153031,619869,2000851766,Череватая,Аннуш,Воронович,0.0,Астраханская область,1977-11-19,,,
2300153032,619849,2000851865,Котенкова,Беляница,Октябрятовна,1.0,Новосибирская область,1990-06-30,,,
2300153032,619852,2000851865,Котенкова,Беляница,Октябрятовна,1.0,Новосибирская область,1990-06-30,,,
2300153033,619864,2000886697,Кузнецова-Чередова,Зете,Густавовна,1.0,Костромская область,1970-08-03,,,
2300153033,619889,2000886697,Кузнецова-Чередова,Зете,Густавовна,1.0,Костромская область,1970-08-03,,,
2300153033,619907,2000886697,Кузнецова-Чередова,Зете,Густавовна,1.0,Костромская область,1970-08-03,,,
2300153033,619908,2000886697,Кузнецова-Чередова,Зете,Густавовна,1.0,Костромская область,1970-08-03,,,
2300153034,619867,2000886699,Москачева,Агава,Даниловна,1.0,Новосибирская область,1993-03-16,,,
2300153034,620365,2000886699,Москачева,Агава,Даниловна,1.0,Новосибирская область,1993-03-16,,,
2300153035,619872,2000886700,Анджелова,Бетханн,Ремировна,1.0,Костромская область,1990-03-18,,,
2300153035,619891,2000886700,Анджелова,Бетханн,Ремировна,1.0,Костромская область,1990-03-18,,,
2300153036,619874,2000886701,Рыкачева,Бетханн,Ремировна,1.0,Костромская область,1990-03-18,,,
2300153036,619902,2000886701,Рыкачева,Бетханн,Ремировна,1.0,Костромская область,1990-03-18,,,
2300153082,619892,2000886729,Ковыкина,Дэйвия,Хьевна,1.0,Новосибирская область,1980-02-20,,,
2300153082,619901,2000886729,Ковыкина,Дэйвия,Хьевна,1.0,Новосибирская область,1980-02-20,,,
2300153083,619888,2000106304,Кобыленкова,Зульхая,Артемовна,1.0,Костромская область,1978-11-23,,,
2300153085,619905,2000886798,Хизяпова,Донэра,Андреевна,1.0,Новосибирская область,1970-02-14,,,
2300153085,619918,2000886798,Хизяпова,Донэра,Андреевна,1.0,Новосибирская область,1970-02-14,,,
2300153085,619922,2000886798,Хизяпова,Донэра,Андреевна,1.0,Новосибирская область,1970-02-14,,,
2300153086,619906,2000886799,Рулянцева,Марксистка,Ремировна,1.0,Новосибирская область,1983-11-12,,,
2300153087,619900,2000850576,Кобыленкова,Имилина,Павловна,1.0,Костромская область,1969-02-03,,,
2300153087,619934,2000850576,Кобыленкова,Имилина,Павловна,1.0,Костромская область,1969-02-03,,,
2300153088,619909,2000886800,Додерко,Лябиб,Иванович,0.0,Новосибирская область,1978-08-31,,,
2300153134,619926,2000886897,Потороча,Хинд,Ремировна,1.0,Новосибирская область,1984-06-21,,,
2300153134,619932,2000886897,Потороча,Хинд,Ремировна,1.0,Новосибирская область,1984-06-21,,,
2300153134,619946,2000886897,Потороча,Хинд,Ремировна,1.0,Новосибирская область,1984-06-21,,,
2300153134,619947,2000886897,Потороча,Хинд,Ремировна,1.0,Новосибирская область,1984-06-21,,,
2300153135,619924,2000886997,Затерюкина,Изена,Вячеславовна,1.0,Орловская область,1982-05-04,,,
2300153136,619928,2000849966,Котенкова,Петрунька,Черказовна,1.0,Новосибирская область,1990-07-14,,,
2300153136,619952,2000849966,Котенкова,Петрунька,Черказовна,1.0,Новосибирская область,1990-07-14,,,
2300153137,619930,2000849966,Котенкова,Петрунька,Черказовна,1.0,Новосибирская область,1990-07-14,,,
2300153137,619933,2000849966,Котенкова,Петрунька,Черказовна,1.0,Новосибирская область,1990-07-14,,,
2300153138,619948,2000886998,Симаненко,Кинтион,Лэндонович,0.0,Новосибирская область,1996-07-19,,,
2300153138,619953,2000886998,Симаненко,Кинтион,Лэндонович,0.0,Новосибирская область,1996-07-19,,,
2300153184,619950,2000813856,Котенкова,Габби,Вячеславовна,1.0,Новосибирская область,1990-07-14,,,
2300153184,619951,2000813856,Котенкова,Габби,Вячеславовна,1.0,Новосибирская область,1990-07-14,,,
2300153185,619973,2000887197,Кобыленкова,Хинд,Ярославовна,1.0,Новосибирская область,1991-07-13,,,
2300153186,619975,2000887197,Кобыленкова,Хинд,Ярославовна,1.0,Новосибирская область,1991-07-13,,,
2300153186,619982,2000887197,Кобыленкова,Хинд,Ярославовна,1.0,Новосибирская область,1991-07-13,,,
2300153186,619988,2000887197,Кобыленкова,Хинд,Ярославовна,1.0,Новосибирская область,1991-07-13,,,
2300153186,619991,2000887197,Кобыленкова,Хинд,Ярославовна,1.0,Новосибирская область,1991-07-13,,,
2300153232,619985,2000887397,Аинетдинова,Ефросиня,Иеронимовна,1.0,Новосибирская область,1991-02-02,,,
2300153232,619999,2000887397,Аинетдинова,Ефросиня,Иеронимовна,1.0,Новосибирская область,1991-02-02,,,
2300153233,619972,2000813856,Котенкова,Габби,Вячеславовна,1.0,Новосибирская область,1990-07-14,,,
2300153233,619974,2000813856,Котенкова,Габби,Вячеславовна,1.0,Новосибирская область,1990-07-14,,,
2300153234,619980,2000887497,Ремизова,Неорина,Валерьевна,1.0,Новосибирская область,1982-09-21,,,
2300153234,619981,2000887497,Ремизова,Неорина,Валерьевна,1.0,Новосибирская область,1982-09-21,,,
2300153234,619983,2000887497,Ремизова,Неорина,Валерьевна,1.0,Новосибирская область,1982-09-21,,169650.0,261000.0
2300153234,619987,2000887497,Ремизова,Неорина,Валерьевна,1.0,Новосибирская область,1982-09-21,,169650.0,261000.0
2300153234,619990,2000887497,Ремизова,Неорина,Валерьевна,1.0,Новосибирская область,1982-09-21,,169650.0,261000.0
2300153234,619994,2000887497,Ремизова,Неорина,Валерьевна,1.0,Новосибирская область,1982-09-21,,,
2300153235,620010,2000887498,Правоторова,Салма,Михайловна,1.0,Новосибирская область,1978-08-31,,,
2300153236,620013,2000887499,Кобыленкова,Хинд,Павловна,1.0,Новосибирская область,1991-07-11,,,
2300153236,620014,2000887499,Кобыленкова,Хинд,Павловна,1.0,Новосибирская область,1991-07-11,,,
2300153236,620015,2000887499,Кобыленкова,Хинд,Павловна,1.0,Новосибирская область,1991-07-11,,,
2300153236,620017,2000887499,Кобыленкова,Хинд,Павловна,1.0,Новосибирская область,1991-07-11,,,
2300153237,620016,2000887500,Котенкова,Ролонида,Арсеньевна,1.0,Новосибирская область,1978-11-24,,,
2300153237,620019,2000887500,Котенкова,Ролонида,Арсеньевна,1.0,Новосибирская область,1978-11-24,,,
2300153237,620020,2000887500,Котенкова,Ролонида,Арсеньевна,1.0,Новосибирская область,1978-11-24,,,
2300153237,620021,2000887500,Котенкова,Ролонида,Арсеньевна,1.0,Новосибирская область,1978-11-24,,,
2300153283,620018,2000887618,Котенкова,Ролонида,Иеронимовна,1.0,Новосибирская область,1978-11-24,,,
2300153283,620026,2000887618,Котенкова,Ролонида,Иеронимовна,1.0,Новосибирская область,1978-11-24,,,
2300153284,620024,2000887697,Арышева,Альфрида,Гениевна,1.0,Новосибирская область,1983-08-05,,,
2300153284,620025,2000887697,Арышева,Альфрида,Гениевна,1.0,Новосибирская область,1983-08-05,,,
2300153285,620040,2000887698,Котенкова,Ролонида,Октябрятовна,1.0,Новосибирская область,1978-11-24,,,
2300153285,620699,2000887698,Котенкова,Ролонида,Октябрятовна,1.0,Новосибирская область,1978-11-24,,,
2300153331,620044,2000887815,Тиунова,Палогея,Даниловна,1.0,Ханты-Мансийский АО — Югра,1970-01-13,,,
2300153331,620045,2000887815,Тиунова,Палогея,Даниловна,1.0,Ханты-Мансийский АО — Югра,1970-01-13,,,
2300153332,620039,2000887897,Чапчаева,Грофена,Валериевна,1.0,Новосибирская область,1984-06-08,,,
2300153332,620041,2000887897,Чапчаева,Грофена,Валериевна,1.0,Новосибирская область,1984-06-08,,,
2300153332,620042,2000887897,Чапчаева,Грофена,Валериевна,1.0,Новосибирская область,1984-06-08,,,
2300153332,620043,2000887897,Чапчаева,Грофена,Валериевна,1.0,Новосибирская область,1984-06-08,,,
2300154277,620274,2000892497,Гофман,Эдият,Егорович,0.0,Ханты-Мансийский АО — Югра,1978-09-24,,,
2300154277,620275,2000892497,Гофман,Эдият,Егорович,0.0,Ханты-Мансийский АО — Югра,1978-09-24,,,
2300154277,620286,2000892497,Гофман,Эдият,Егорович,0.0,Ханты-Мансийский АО — Югра,1978-09-24,,,
2300154278,620273,2000892498,Черчин,Сафари,Пегорович,0.0,Ханты-Мансийский АО — Югра,1990-09-22,,,
2300154278,620276,2000892498,Черчин,Сафари,Пегорович,0.0,Ханты-Мансийский АО — Югра,1990-09-22,,,
2300154278,620287,2000892498,Черчин,Сафари,Пегорович,0.0,Ханты-Мансийский АО — Югра,1990-09-22,,,
2300154278,620288,2000892498,Черчин,Сафари,Пегорович,0.0,Ханты-Мансийский АО — Югра,1990-09-22,,,
2300154461,620345,2000893323,Ольшанченкова,Лийза,Андреевна,1.0,Ростовская область,1987-07-14,,,
2300154462,620348,2000893323,Ольшанченкова,Лийза,Андреевна,1.0,Ростовская область,1987-07-14,,,
2300154462,620369,2000893323,Ольшанченкова,Лийза,Андреевна,1.0,Ростовская область,1987-07-14,,,
2300154462,620425,2000893323,Ольшанченкова,Лийза,Андреевна,1.0,Ростовская область,1987-07-14,,,
2300154462,620442,2000893323,Ольшанченкова,Лийза,Андреевна,1.0,Ростовская область,1987-07-14,,,
2300154463,620363,2000893324,Пришивалко,Ясленик,Рианович,0.0,Новосибирская область,1978-08-31,,,
2300154463,621111,2000893324,Пришивалко,Ясленик,Рианович,0.0,Новосибирская область,1978-08-31,,,
2300154463,621138,2000893324,Пришивалко,Ясленик,Рианович,0.0,Новосибирская область,1978-08-31,,,
2300154463,621143,2000893324,Пришивалко,Ясленик,Рианович,0.0,Новосибирская область,1978-08-31,,,
2300154509,620387,2000893430,Глобина,Эллоида,Денисовна,1.0,Омская область,1980-01-01,,,
2300154509,620392,2000893430,Глобина,Эллоида,Денисовна,1.0,Омская область,1980-01-01,,,
2300154510,620371,2000893431,Кобыленкова,Хинд,Октябрятовна,1.0,Новосибирская область,1990-07-11,,,
2300154510,620479,2000893431,Кобыленкова,Хинд,Октябрятовна,1.0,Новосибирская область,1990-07-11,,,
2300154511,620384,2000893597,Кузнецова-Чередова,Адельина,Густавовна,1.0,Ханты-Мансийский АО — Югра,1970-01-13,,,
2300154511,620386,2000893597,Кузнецова-Чередова,Адельина,Густавовна,1.0,Ханты-Мансийский АО — Югра,1970-01-13,,,
2300154512,620385,2000893697,Невматуллина,Айно,Гениевна,1.0,Дагестан,1973-02-01,,,
2300154558,620396,2000893997,Черехина,Узумджа,Даниловна,1.0,Новосибирская область,1990-03-05,,,
2300154558,620401,2000893997,Черехина,Узумджа,Даниловна,1.0,Новосибирская область,1990-03-05,,,
2300154559,620423,2000893998,Толаев,Анилкар,Хадиевич,0.0,Марий Эл,1966-03-01,,,
2300154560,620424,2000893999,Колокольчева,Альфрида,Азимовна,1.0,Ханты-Мансийский АО — Югра,1970-01-13,,,
2300154560,620427,2000893999,Колокольчева,Альфрида,Азимовна,1.0,Ханты-Мансийский АО — Югра,1970-01-13,,,
2300154561,620400,2000893904,Бордашева,Джигет,Ильсияровна,1.0,Новосибирская область,1982-12-02,,,
2300154561,620402,2000893904,Бордашева,Джигет,Ильсияровна,1.0,Новосибирская область,1982-12-02,,,
2300154561,620404,2000893904,Бордашева,Джигет,Ильсияровна,1.0,Новосибирская область,1982-12-02,,169650.0,261000.0
2300154561,620409,2000893904,Бордашева,Джигет,Ильсияровна,1.0,Новосибирская область,1982-12-02,,169650.0,261000.0
2300154561,620412,2000893904,Бордашева,Джигет,Ильсияровна,1.0,Новосибирская область,1982-12-02,,169650.0,261000.0
2300154561,620418,2000893904,Бордашева,Джигет,Ильсияровна,1.0,Новосибирская область,1982-12-02,,,
2300154562,620399,2000894000,Анджелова,Бетханн,Ремировна,1.0,Костромская область,1969-02-03,,,
2300154562,620585,2000894000,Анджелова,Бетханн,Ремировна,1.0,Костромская область,1969-02-03,,,
2300154562,620688,2000894000,Анджелова,Бетханн,Ремировна,1.0,Костромская область,1969-02-03,,,
2300154562,620692,2000894000,Анджелова,Бетханн,Ремировна,1.0,Костромская область,1969-02-03,,,
2300154563,620457,2000894001,Левтонов,Артемидор,Архипович,0.0,Новосибирская область,1982-02-10,,,
2300154565,620464,2000894002,Шаменина,Элижбета,Артемовна,1.0,Новосибирская область,1986-07-29,,,
2300154566,620422,2000894003,Огарышева,Сталина,Анатольевна,1.0,Новосибирская область,1985-01-14,,,
2300154566,620430,2000894003,Огарышева,Сталина,Анатольевна,1.0,Новосибирская область,1985-01-14,,,
2300154566,620435,2000894003,Огарышева,Сталина,Анатольевна,1.0,Новосибирская область,1985-01-14,,,
2300154566,620445,2000894003,Огарышева,Сталина,Анатольевна,1.0,Новосибирская область,1985-01-14,,,
2300154566,620458,2000894003,Огарышева,Сталина,Анатольевна,1.0,Новосибирская область,1985-01-14,,,
2300154567,620429,2000849967,Можов,Аспазий,Маркович,0.0,Ханты-Мансийский АО — Югра,1990-07-23,,,
2300154568,620437,2000147201,Заулочнова,Беневша,Валентиновна,1.0,Новосибирская область,1986-07-17,,,
2300154568,620462,2000147201,Заулочнова,Беневша,Валентиновна,1.0,Новосибирская область,1986-07-17,,,
2300154568,620463,2000147201,Заулочнова,Беневша,Валентиновна,1.0,Новосибирская область,1986-07-17,,197925.0,304500.0
2300154568,620472,2000147201,Заулочнова,Беневша,Валентиновна,1.0,Новосибирская область,1986-07-17,,197925.0,304500.0
2300154568,620477,2000147201,Заулочнова,Беневша,Валентиновна,1.0,Новосибирская область,1986-07-17,,197925.0,304500.0
2300154568,620542,2000147201,Заулочнова,Беневша,Валентиновна,1.0,Новосибирская область,1986-07-17,,,
2300154569,620473,2000894097,Фарахитина,Зульхая,Вильгельмовна,1.0,Магаданская область,1962-03-01,,,
2300154569,621024,2000894097,Фарахитина,Зульхая,Вильгельмовна,1.0,Магаданская область,1962-03-01,,,
2300154569,621347,2000894097,Фарахитина,Зульхая,Вильгельмовна,1.0,Магаданская область,1962-03-01,,,
2300154569,621351,2000894097,Фарахитина,Зульхая,Вильгельмовна,1.0,Магаданская область,1962-03-01,,,
2300154570,620436,2000894098,Магутенкова,Шошана,Кравасиловна,1.0,Новосибирская область,1984-07-06,,,
