app_id,run_id,client_id,lastname,firstname,middlename,sex,birthplacetown,birthdate,familymembersnumber,maxpayment,avg_pure_income
2300152870,619629,2000885826,Чеботарев,Джереми,Хьевна,0,Москва,1995-09-06,,169650,261000.00000
2300152870,619634,2000885826,Чеботарев,Джереми,Хьевна,0,Москва,1995-09-06,,169650,261000.00000
2300152870,619639,2000885826,Чеботарев,Джереми,Хьевна,0,Москва,1995-09-06,,,
2300152870,620441,2000885826,Чеботарев,Джереми,Хьевна,0,Москва,1995-09-06,,169650,
2300152871,619604,2000885720,Шевцова,Ольга,Тимофеевна,0,Москва,1995-01-08,,,
2300152871,619611,2000885720,Шевцова,Ольга,Тимофеевна,0,Москва,1995-01-08,,,
2300152872,619621,2000885897,Овчаренко,Габриэлла,Брендонович,0,Москва,1985-06-11,,,
2300152872,619630,2000885897,Овчаренко,Габриэлла,Брендонович,0,Москва,1985-06-11,,,
2300152872,619637,2000885897,Овчаренко,Габриэлла,Брендонович,0,Москва,1985-06-11,,169650,261000.00000
2300152872,619644,2000885897,Овчаренко,Габриэлла,Брендонович,0,Москва,1985-06-11,,169650,261000.00000
2300152872,619650,2000885897,Овчаренко,Габриэлла,Брендонович,0,Москва,1985-06-11,,169650,261000.00000
2300152872,619654,2000885897,Овчаренко,Габриэлла,Брендонович,0,Москва,1985-06-11,,,
2300152872,619663,2000885897,Овчаренко,Габриэлла,Брендонович,0,Москва,1985-06-11,,,
2300152873,619636,2000021002,Копылов,Самуил,Дальтоновна,1,Москва,1997-10-18,,,
2300152874,619675,2000885997,Карпенко,Наоми,Григорьевич,1,Москва,1970-02-14,,,
2300152875,619691,2000885999,Крылов,Феодора,Шаяховна,1,МОСКВА,1970-01-13,,,
2300152875,619693,2000885999,Крылов,Феодора,Шаяховна,1,МОСКВА,1970-01-13,,,
2300152876,619707,2000886000,Страшенко,Дорофей,Евгеньевич,0,г Москва,1983-11-01,,,
2300152876,619748,2000886000,Страшенко,Дорофей,Евгеньевич,0,г Москва,1983-11-01,,,
2300152876,619783,2000886000,Страшенко,Дорофей,Евгеньевич,0,г Москва,1983-11-01,,,
2300152876,619786,2000886000,Страшенко,Дорофей,Евгеньевич,0,г Москва,1983-11-01,,,
2300152877,619674,2000886001,Аксенова,Дилара,Леонидович,0,Москва,1984-12-12,,,
2300152877,619678,2000886001,Аксенова,Дилара,Леонидович,0,Москва,1984-12-12,,,
2300152877,619690,2000886001,Аксенова,Дилара,Леонидович,0,Москва,1984-12-12,,169650,261000.00000
2300152877,619695,2000886001,Аксенова,Дилара,Леонидович,0,Москва,1984-12-12,,169650,261000.00000
2300152877,619703,2000886001,Аксенова,Дилара,Леонидович,0,Москва,1984-12-12,,169650,261000.00000
2300152877,619714,2000886001,Аксенова,Дилара,Леонидович,0,Москва,1984-12-12,,,
2300152877,619736,2000886001,Аксенова,Дилара,Леонидович,0,Москва,1984-12-12,,,
2300152923,619705,2000886129,Гренечко,Гордей,Владиславович,1,г. Москва,1990-03-18,,,
2300152923,619791,2000886129,Гренечко,Гордей,Владиславович,1,г. Москва,1990-03-18,,,
2300152923,619862,2000886129,Гренечко,Гордей,Владиславович,1,г. Москва,1990-03-18,,,
2300152923,619865,2000886129,Гренечко,Гордей,Владиславович,1,г. Москва,1990-03-18,,,
2300152923,619868,2000886129,Гренечко,Гордей,Владиславович,1,г. Москва,1990-03-18,,,
2300152925,619741,2000886197,Пиженко,Адиля,Владимировна,1,МОСКВА,1970-01-13,,,
2300152925,619744,2000886197,Пиженко,Адиля,Владимировна,1,МОСКВА,1970-01-13,,,
2300152926,619763,2000813063,Леонтьева,Венера,Римовна,1,Москва,1992-01-20,,,
2300152927,619764,2000886297,Левочко,Диана,Дзержевна,1,Москва,1970-01-01,,,
2300152927,619893,2000886297,Левочко,Диана,Дзержевна,1,Москва,1970-01-01,,,
2300152927,619968,2000886297,Левочко,Диана,Дзержевна,1,Москва,1970-01-01,,,
2300152927,619969,2000886297,Левочко,Диана,Дзержевна,1,Москва,1970-01-01,,,
2300152928,619750,2000021002,Копылов,Самуил,Дальтоновна,1,Москва,1997-10-18,,,
2300152929,619752,2000851066,Хавшабо,Алмаз,Пламеньевич,0,МОСКВА,1990-07-23,,,
2300152930,619756,2000886198,Виноградова ,Ева,Миродарович,0,МОСКВА,1990-07-23,,,
2300152931,619758,2000849967,Макренко,Рема,Листовна,0,МОСКВА,1990-07-23,,,
2300152932,619760,2000886199,Старикова,Евстафий,Гениевна,0,Москва,1990-05-15,,,
2300152932,619762,2000886199,Старикова,Евстафий,Гениевна,0,Москва,1990-05-15,,,
2300152932,619781,2000886199,Старикова,Евстафий,Гениевна,0,Москва,1990-05-15,,,
2300152933,619765,2000886200,Селиванов,Чингиз,Лютогостович,1,МОСКВА,1970-01-13,,,
2300152933,619767,2000886200,Селиванов,Чингиз,Лютогостович,1,МОСКВА,1970-01-13,,,
2300152933,619779,2000886200,Селиванов,Чингиз,Лютогостович,1,МОСКВА,1970-01-13,,,
2300152933,619780,2000886200,Селиванов,Чингиз,Лютогостович,1,МОСКВА,1970-01-13,,,
2300152979,619794,2000886397,Иваненко,Ролан,,0,Тверь,1990-06-06,,,
2300152979,619797,2000886397,Иваненко,Ролан,,0,Тверь,1990-06-06,,,
2300152979,619800,2000886397,Иваненко,Ролан,,0,Тверь,1990-06-06,,134987,160950.00000
2300152979,619840,2000886397,Иваненко,Ролан,,0,Тверь,1990-06-06,,134987,160950.00000
2300152979,619847,2000886397,Иваненко,Ролан,,0,Тверь,1990-06-06,,134987,160950.00000
2300152980,619793,2000886398,Осыко,Данута,Кириллович,1,Москва,1976-01-28,,,
2300152981,619798,2000886399,Кабузенко,Джессика,Листовна,1,Москва,1983-07-03,,,
2300152981,619799,2000886399,Кабузенко,Джессика,Листовна,1,Москва,1983-07-03,,,
2300152981,619801,2000886399,Кабузенко,Джессика,Листовна,1,Москва,1983-07-03,,169650,261000.00000
2300152981,619804,2000886399,Кабузенко,Джессика,Листовна,1,Москва,1983-07-03,,169650,261000.00000
2300152981,619816,2000886399,Кабузенко,Джессика,Листовна,1,Москва,1983-07-03,,169650,261000.00000
2300152981,619819,2000886399,Кабузенко,Джессика,Листовна,1,Москва,1983-07-03,,,
2300152982,619817,2000886400,Афанасьева,Расул,,1,Тверь,1990-02-02,,,
2300152982,619824,2000886400,Афанасьева,Расул,,1,Тверь,1990-02-02,,,
2300152982,619828,2000886400,Афанасьева,Расул,,1,Тверь,1990-02-02,,134987,160950.00000
2300152982,619835,2000886400,Афанасьева,Расул,,1,Тверь,1990-02-02,,134987,160950.00000
2300152982,619845,2000886400,Афанасьева,Расул,,1,Тверь,1990-02-02,,134987,160950.00000
2300153028,619826,2000886521,Собашко,Велизар,Матвеевна,1,Москва,1960-12-31,,,
2300153028,619833,2000886521,Собашко,Велизар,Матвеевна,1,Москва,1960-12-31,,,
2300153028,619836,2000886521,Собашко,Велизар,Матвеевна,1,Москва,1960-12-31,,,
2300153029,619837,2000886597,Шиленко,Эрнест,Лудиславович,1,Москва,1984-11-01,,,
2300153029,619842,2000886597,Шиленко,Эрнест,Лудиславович,1,Москва,1984-11-01,,,
2300153029,619850,2000886597,Шиленко,Эрнест,Лудиславович,1,Москва,1984-11-01,,195750,261000.00000
2300153029,619854,2000886597,Шиленко,Эрнест,Лудиславович,1,Москва,1984-11-01,,195750,261000.00000
2300153029,619859,2000886597,Шиленко,Эрнест,Лудиславович,1,Москва,1984-11-01,,195750,261000.00000
2300153030,619838,2000886598,Шиленко,Эрнест,Лудиславович,1,Москва,1985-08-08,,,
2300153030,619843,2000886598,Шиленко,Эрнест,Лудиславович,1,Москва,1985-08-08,,,
2300153030,619851,2000886598,Шиленко,Эрнест,Лудиславович,1,Москва,1985-08-08,,195750,261000.00000
2300153030,619856,2000886598,Шиленко,Эрнест,Лудиславович,1,Москва,1985-08-08,,195750,261000.00000
2300153030,619861,2000886598,Шиленко,Эрнест,Лудиславович,1,Москва,1985-08-08,,195750,261000.00000
2300153031,619869,2000851766,Фастенко,Велизар,Архипович,0,москва,1977-11-19,,,
2300153032,619849,2000851865,Корнеева,Рина,Октябрятовна,1,Москва,1990-06-30,,,
2300153032,619852,2000851865,Корнеева,Рина,Октябрятовна,1,Москва,1990-06-30,,,
2300153033,619864,2000886697,Сорокина ,Парамон,Афанасьевич,1,г. Москва,1970-08-03,,,
2300153033,619889,2000886697,Сорокина ,Парамон,Афанасьевич,1,г. Москва,1970-08-03,,,
2300153033,619907,2000886697,Сорокина ,Парамон,Афанасьевич,1,г. Москва,1970-08-03,,,
2300153033,619908,2000886697,Сорокина ,Парамон,Афанасьевич,1,г. Москва,1970-08-03,,,
2300153034,619867,2000886699,Богдащенко,Франсуаза,Наумович,1,Москва,1993-03-16,,,
2300153034,620365,2000886699,Богдащенко,Франсуаза,Наумович,1,Москва,1993-03-16,,,
2300153035,619872,2000886700,Сычева,Гордей,Владиславович,1,г. Москва,1990-03-18,,,
2300153035,619891,2000886700,Сычева,Гордей,Владиславович,1,г. Москва,1990-03-18,,,
2300153036,619874,2000886701,Корченко,Гордей,Владиславович,1,г. Москва,1990-03-18,,,
2300153036,619902,2000886701,Корченко,Гордей,Владиславович,1,г. Москва,1990-03-18,,,
2300153082,619892,2000886729,Миронов,Густав,,1,Москва,1980-02-20,,,
2300153082,619901,2000886729,Миронов,Густав,,1,Москва,1980-02-20,,,
2300153083,619888,2000106304,Клюева,Берта,Витальевич,1,г. Москва,1978-11-23,,,
2300153085,619905,2000886798,Бочаров,Наоми,Григорьевич,1,Москва,1970-02-14,,,
2300153085,619918,2000886798,Бочаров,Наоми,Григорьевич,1,Москва,1970-02-14,,,
2300153085,619922,2000886798,Бочаров,Наоми,Григорьевич,1,Москва,1970-02-14,,,
2300153086,619906,2000886799,Данилейко,Аурелия,Владиславович,1,Москва,1983-11-12,,,
2300153087,619900,2000850576,Клюева,Виринея,Денисович,1,г. Москва,1969-02-03,,,
2300153087,619934,2000850576,Клюева,Виринея,Денисович,1,г. Москва,1969-02-03,,,
2300153088,619909,2000886800,Марков,Гарри,Константиновна,0,Москва,1978-08-31,,,
2300153134,619926,2000886897,Киселева ,Румия,Владиславович,1,Москва,1984-06-21,,,
2300153134,619932,2000886897,Киселева ,Румия,Владиславович,1,Москва,1984-06-21,,,
2300153134,619946,2000886897,Киселева ,Румия,Владиславович,1,Москва,1984-06-21,,,
2300153134,619947,2000886897,Киселева ,Румия,Владиславович,1,Москва,1984-06-21,,,
2300153135,619924,2000886997,Сомова,Станислав,Лудиславович,1,Химки,1982-05-04,,,
2300153136,619928,2000849966,Корнеева,Ерофей,Леунджевич,1,Москва,1990-07-14,,,
2300153136,619952,2000849966,Корнеева,Ерофей,Леунджевич,1,Москва,1990-07-14,,,
2300153137,619930,2000849966,Корнеева,Ерофей,Леунджевич,1,Москва,1990-07-14,,,
2300153137,619933,2000849966,Корнеева,Ерофей,Леунджевич,1,Москва,1990-07-14,,,
2300153138,619948,2000886998,Постникова,Наиль,Ааронович,0,Москва,1996-07-19,,,
2300153138,619953,2000886998,Постникова,Наиль,Ааронович,0,Москва,1996-07-19,,,
2300153184,619950,2000813856,Корнеева,Макар,Вышемирович,1,Москва,1990-07-14,,,
2300153184,619951,2000813856,Корнеева,Макар,Вышемирович,1,Москва,1990-07-14,,,
2300153185,619973,2000887197,Клюева,Румия,Стоумович,1,Москва,1991-07-13,,,
2300153186,619975,2000887197,Клюева,Румия,Стоумович,1,Москва,1991-07-13,,,
2300153186,619982,2000887197,Клюева,Румия,Стоумович,1,Москва,1991-07-13,,,
2300153186,619988,2000887197,Клюева,Румия,Стоумович,1,Москва,1991-07-13,,,
2300153186,619991,2000887197,Клюева,Румия,Стоумович,1,Москва,1991-07-13,,,
2300153232,619985,2000887397,Корольков,Милан,Пламеньевич,1,Москва,1991-02-02,,,
2300153232,619999,2000887397,Корольков,Милан,Пламеньевич,1,Москва,1991-02-02,,,
2300153233,619972,2000813856,Корнеева,Макар,Вышемирович,1,Москва,1990-07-14,,,
2300153233,619974,2000813856,Корнеева,Макар,Вышемирович,1,Москва,1990-07-14,,,
2300153234,619980,2000887497,Рухлядко,Искандер,Викторовна,1,Москва,1982-09-21,,,
2300153234,619981,2000887497,Рухлядко,Искандер,Викторовна,1,Москва,1982-09-21,,,
2300153234,619983,2000887497,Рухлядко,Искандер,Викторовна,1,Москва,1982-09-21,,169650,261000.00000
2300153234,619987,2000887497,Рухлядко,Искандер,Викторовна,1,Москва,1982-09-21,,169650,261000.00000
2300153234,619990,2000887497,Рухлядко,Искандер,Викторовна,1,Москва,1982-09-21,,169650,261000.00000
2300153234,619994,2000887497,Рухлядко,Искандер,Викторовна,1,Москва,1982-09-21,,,
2300153235,620010,2000887498,Негуренко,Евдокия,Ярославовна,1,Москва,1978-08-31,,,
2300153236,620013,2000887499,Клюева,Румия,Ивановна,1,Москва,1991-07-11,,,
2300153236,620014,2000887499,Клюева,Румия,Ивановна,1,Москва,1991-07-11,,,
2300153236,620015,2000887499,Клюева,Румия,Ивановна,1,Москва,1991-07-11,,,
2300153236,620017,2000887499,Клюева,Румия,Ивановна,1,Москва,1991-07-11,,,
2300153237,620016,2000887500,Корнеева,Алико,Максимилианович,1,Москва,1978-11-24,,,
2300153237,620019,2000887500,Корнеева,Алико,Максимилианович,1,Москва,1978-11-24,,,
2300153237,620020,2000887500,Корнеева,Алико,Максимилианович,1,Москва,1978-11-24,,,
2300153237,620021,2000887500,Корнеева,Алико,Максимилианович,1,Москва,1978-11-24,,,
2300153283,620018,2000887618,Корнеева,Алико,Иларионович,1,Москва,1978-11-24,,,
2300153283,620026,2000887618,Корнеева,Алико,Иларионович,1,Москва,1978-11-24,,,
2300153284,620024,2000887697,Попивненко,Майкл,Богшаевич,1,Москва,1983-08-05,,,
2300153284,620025,2000887697,Попивненко,Майкл,Богшаевич,1,Москва,1983-08-05,,,
2300153285,620040,2000887698,Корнеева,Алико,Данкович,1,Москва,1978-11-24,,,
2300153285,620699,2000887698,Корнеева,Алико,Данкович,1,Москва,1978-11-24,,,
2300153331,620044,2000887815,Селиванов,Аггей,Лютогостович,1,МОСКВА,1970-01-13,,,
2300153331,620045,2000887815,Селиванов,Аггей,Лютогостович,1,МОСКВА,1970-01-13,,,
2300153332,620039,2000887897,Воронцов,Рамон,Таклесович,1,Москва,1984-06-08,,,
2300153332,620041,2000887897,Воронцов,Рамон,Таклесович,1,Москва,1984-06-08,,,
2300153332,620042,2000887897,Воронцов,Рамон,Таклесович,1,Москва,1984-06-08,,,
2300153332,620043,2000887897,Воронцов,Рамон,Таклесович,1,Москва,1984-06-08,,,
2300154277,620274,2000892497,Сизько,Зигмунд,Будимировна,0,МОСКВА,1978-09-24,,,
2300154277,620275,2000892497,Сизько,Зигмунд,Будимировна,0,МОСКВА,1978-09-24,,,
2300154277,620286,2000892497,Сизько,Зигмунд,Будимировна,0,МОСКВА,1978-09-24,,,
2300154278,620273,2000892498,Гонуленко,Фая,Тихонович,0,МОСКВА,1990-09-22,,,
2300154278,620276,2000892498,Гонуленко,Фая,Тихонович,0,МОСКВА,1990-09-22,,,
2300154278,620287,2000892498,Гонуленко,Фая,Тихонович,0,МОСКВА,1990-09-22,,,
2300154278,620288,2000892498,Гонуленко,Фая,Тихонович,0,МОСКВА,1990-09-22,,,
2300154461,620345,2000893323,Муленко,Разумник,Иванович,1,Ленинград,1987-07-14,,,
2300154462,620348,2000893323,Муленко,Разумник,Иванович,1,Ленинград,1987-07-14,,,
2300154462,620369,2000893323,Муленко,Разумник,Иванович,1,Ленинград,1987-07-14,,,
2300154462,620425,2000893323,Муленко,Разумник,Иванович,1,Ленинград,1987-07-14,,,
2300154462,620442,2000893323,Муленко,Разумник,Иванович,1,Ленинград,1987-07-14,,,
2300154463,620363,2000893324,Успенская,Арслан,,0,Москва,1978-08-31,,,
2300154463,621111,2000893324,Успенская,Арслан,,0,Москва,1978-08-31,,,
2300154463,621138,2000893324,Успенская,Арслан,,0,Москва,1978-08-31,,,
2300154463,621143,2000893324,Успенская,Арслан,,0,Москва,1978-08-31,,,
2300154509,620387,2000893430,Манько,Ростислав,Маркович,1,аа,1980-01-01,,,
2300154509,620392,2000893430,Манько,Ростислав,Маркович,1,аа,1980-01-01,,,
2300154510,620371,2000893431,Клюева,Румия,Тимофеевич,1,Москва,1990-07-11,,,
2300154510,620479,2000893431,Клюева,Румия,Тимофеевич,1,Москва,1990-07-11,,,
2300154511,620384,2000893597,Озеров,Леон,Афанасьевич,1,МОСКВА,1970-01-13,,,
2300154511,620386,2000893597,Озеров,Леон,Афанасьевич,1,МОСКВА,1970-01-13,,,
2300154512,620385,2000893697,Симонено,Еремей,Авраамовна,1,г Санкт-Петербург,1973-02-01,,,
2300154558,620396,2000893997,Чумакова,Фазиль,Ургавнебович,1,Москва,1990-03-05,,,
2300154558,620401,2000893997,Чумакова,Фазиль,Ургавнебович,1,Москва,1990-03-05,,,
2300154559,620423,2000893998,Тринченко,Вида,Маркович,0,г Краснодар,1966-03-01,,,
2300154560,620424,2000893999,Заиченко,Майкл,Алексеевна,1,МОСКВА,1970-01-13,,,
2300154560,620427,2000893999,Заиченко,Майкл,Алексеевна,1,МОСКВА,1970-01-13,,,
2300154561,620400,2000893904,Королько,Мирон,Араратович,1,Москва,1982-12-02,,,
2300154561,620402,2000893904,Королько,Мирон,Араратович,1,Москва,1982-12-02,,,
2300154561,620404,2000893904,Королько,Мирон,Араратович,1,Москва,1982-12-02,,169650,261000.00000
2300154561,620409,2000893904,Королько,Мирон,Араратович,1,Москва,1982-12-02,,169650,261000.00000
2300154561,620412,2000893904,Королько,Мирон,Араратович,1,Москва,1982-12-02,,169650,261000.00000
2300154561,620418,2000893904,Королько,Мирон,Араратович,1,Москва,1982-12-02,,,
2300154562,620399,2000894000,Сычева,Гордей,Владиславович,1,г. Москва,1969-02-03,,,
2300154562,620585,2000894000,Сычева,Гордей,Владиславович,1,г. Москва,1969-02-03,,,
2300154562,620688,2000894000,Сычева,Гордей,Владиславович,1,г. Москва,1969-02-03,,,
2300154562,620692,2000894000,Сычева,Гордей,Владиславович,1,г. Москва,1969-02-03,,,
2300154563,620457,2000894001,Лепишко,Тигрий,Густавовна,0,Москва,1982-02-10,,,
2300154565,620464,2000894002,Квасько,Карим,Анатольевич,1,Москва,1986-07-29,,,
2300154566,620422,2000894003,Мальцева,Ефим,Воронович,1,Москва,1985-01-14,,,
2300154566,620430,2000894003,Мальцева,Ефим,Воронович,1,Москва,1985-01-14,,,
2300154566,620435,2000894003,Мальцева,Ефим,Воронович,1,Москва,1985-01-14,,,
2300154566,620445,2000894003,Мальцева,Ефим,Воронович,1,Москва,1985-01-14,,,
2300154566,620458,2000894003,Мальцева,Ефим,Воронович,1,Москва,1985-01-14,,,
2300154567,620429,2000849967,Макренко,Рема,Листовна,0,МОСКВА,1990-07-23,,,
2300154568,620437,2000147201,Борозденко,Джеймс,Витомировна,1,Москва,1986-07-17,,,
2300154568,620462,2000147201,Борозденко,Джеймс,Витомировна,1,Москва,1986-07-17,,,
2300154568,620463,2000147201,Борозденко,Джеймс,Витомировна,1,Москва,1986-07-17,,197925,304500.00000
2300154568,620472,2000147201,Борозденко,Джеймс,Витомировна,1,Москва,1986-07-17,,197925,304500.00000
2300154568,620477,2000147201,Борозденко,Джеймс,Витомировна,1,Москва,1986-07-17,,197925,304500.00000
2300154568,620542,2000147201,Борозденко,Джеймс,Витомировна,1,Москва,1986-07-17,,,
2300154569,620473,2000894097,Карташова,Берта,Росславович,1,г Орёл,1962-03-01,,,
2300154569,621024,2000894097,Карташова,Берта,Росславович,1,г Орёл,1962-03-01,,,
2300154569,621347,2000894097,Карташова,Берта,Росславович,1,г Орёл,1962-03-01,,,
2300154569,621351,2000894097,Карташова,Берта,Росславович,1,г Орёл,1962-03-01,,,
2300154570,620436,2000894098,Мороз,Самуил,Анатольевна,1,Москва,1984-07-06,,,
2300154571,620439,2000849968,Плитченко,Дмитрий,Премыслович,0,МОСКВА,1990-07-23,,,
2300154572,620447,2000894099,Копылов,Самуил,Владиславовна,1,Москва,1982-03-13,,,
2300154619,620461,2000851166,Романович,Макар,Григорьевич,0,МОСКВА,1990-07-23,,,
2300154620,620468,2000894315,Шиленко,Эрнест,Лудиславович,1,Москва,1985-04-22,,,
2300154620,620474,2000894315,Шиленко,Эрнест,Лудиславович,1,Москва,1985-04-22,,,
2300154621,620469,2000894316,Шиленко,Эрнест,Лудиславович,1,Москва,1985-09-08,,,
2300154621,620475,2000894316,Шиленко,Эрнест,Лудиславович,1,Москва,1985-09-08,,,
2300154622,620470,2000894317,Костин,Донат,Алмазович,1,Москва,1984-10-01,,,
2300154623,620481,2000894397,Повторайко,Мирон,Вильгельмовна,1,Москва,1983-01-04,,,
2300154623,620485,2000894397,Повторайко,Мирон,Вильгельмовна,1,Москва,1983-01-04,,,
2300154623,620489,2000894397,Повторайко,Мирон,Вильгельмовна,1,Москва,1983-01-04,,169650,261000.00000
2300154623,620493,2000894397,Повторайко,Мирон,Вильгельмовна,1,Москва,1983-01-04,,169650,261000.00000
2300154623,620497,2000894397,Повторайко,Мирон,Вильгельмовна,1,Москва,1983-01-04,,169650,261000.00000
2300154623,620503,2000894397,Повторайко,Мирон,Вильгельмовна,1,Москва,1983-01-04,,,
2300154625,620483,2000813856,Корнеева,Макар,Вышемирович,1,Москва,1990-07-14,,,
2300154625,620759,2000813856,Корнеева,Макар,Вышемирович,1,Москва,1990-07-14,,,
2300154626,620522,2000394101,Каунченко,Лукий,Брендонович,0,МОСКВА,1990-07-23,,,
2300154626,620527,2000394101,Каунченко,Лукий,Брендонович,0,МОСКВА,1990-07-23,,,
2300154627,620487,2000886398,Осыко,Данута,Кириллович,1,Москва,1976-01-28,,,
2300154629,620494,2000894399,Шиленко,Эрнест,Лудиславович,1,Москва,1985-05-14,,,
2300154629,620500,2000894399,Шиленко,Эрнест,Лудиславович,1,Москва,1985-05-14,,,
2300154629,620513,2000894399,Шиленко,Эрнест,Лудиславович,1,Москва,1985-05-14,,195750,261000.00000
2300154629,620521,2000894399,Шиленко,Эрнест,Лудиславович,1,Москва,1985-05-14,,195750,261000.00000
2300154629,620524,2000894399,Шиленко,Эрнест,Лудиславович,1,Москва,1985-05-14,,195750,261000.00000
2300154629,620557,2000894399,Шиленко,Эрнест,Лудиславович,1,Москва,1985-05-14,,,
2300154630,620495,2000894320,Шиленко,Эрнест,Лудиславович,1,Москва,1985-05-06,,,
2300154630,620499,2000894320,Шиленко,Эрнест,Лудиславович,1,Москва,1985-05-06,,,
2300154630,620512,2000894320,Шиленко,Эрнест,Лудиславович,1,Москва,1985-05-06,,195750,261000.00000
2300154630,620517,2000894320,Шиленко,Эрнест,Лудиславович,1,Москва,1985-05-06,,195750,261000.00000
2300154630,620526,2000894320,Шиленко,Эрнест,Лудиславович,1,Москва,1985-05-06,,195750,261000.00000
2300154630,620551,2000894320,Шиленко,Эрнест,Лудиславович,1,Москва,1985-05-06,,,
2300154631,620537,2000894401,Прохоров,Берек,Константиновна,0,Саранск,1988-05-14,,,
2300154632,620511,2000894402,Сычева,Гордей,Владиславович,1,Москва,1976-01-28,,,
2300154632,621105,2000894402,Сычева,Гордей,Владиславович,1,Москва,1976-01-28,,,
2300154633,620563,2000894497,Милокостенко,Соня,Гаврилович,0,г Москва,1962-03-01,,,
2300154679,620540,2000894710,Миронова ,Гордей,Владиславович,1,г. Москва,1990-03-18,,,
2300154680,620572,2000894597,Передриенко,Эрнест,,1,Москва,1950-11-10,,,
2300154680,620581,2000894597,Передриенко,Эрнест,,1,Москва,1950-11-10,,,
2300154680,620584,2000894597,Передриенко,Эрнест,,1,Москва,1950-11-10,,255425,300500.00000
2300154681,620554,2000894712,Филиппова,Аглая,Хадиевич,0,Москва,1984-12-27,,,
2300154681,620562,2000894712,Филиппова,Аглая,Хадиевич,0,Москва,1984-12-27,,,
2300154681,620565,2000894712,Филиппова,Аглая,Хадиевич,0,Москва,1984-12-27,,169650,261000.00000
2300154681,620571,2000894712,Филиппова,Аглая,Хадиевич,0,Москва,1984-12-27,,169650,261000.00000
2300154681,620574,2000894712,Филиппова,Аглая,Хадиевич,0,Москва,1984-12-27,,169650,261000.00000
2300154681,620577,2000894712,Филиппова,Аглая,Хадиевич,0,Москва,1984-12-27,,,
2300154681,620588,2000894712,Филиппова,Аглая,Хадиевич,0,Москва,1984-12-27,,,
2300154682,620549,2000106304,Клюева,Берта,Витальевич,1,г. Москва,1978-11-23,,,
2300154683,620625,2000894713,Воронина,Джессика,Пегорович,1,Тверь,1984-05-21,,,
2300154683,620634,2000894713,Воронина,Джессика,Пегорович,1,Тверь,1984-05-21,,,
2300154684,620567,2000851166,Романович,Макар,Григорьевич,0,МОСКВА,1990-07-23,,,
2300154685,620569,2000106304,Клюева,Берта,Витальевич,1,г. Москва,1978-11-23,,,
2300154686,620623,2000894717,Нефедов,Валерий,Савельевич,0,Москва,1983-11-11,,,
2300154687,620621,2000894715,Ганоченко,Иакинф,Константиновна,0,Москва,1994-07-03,,,
2300154687,620655,2000894715,Ганоченко,Иакинф,Константиновна,0,Москва,1994-07-03,,,
2300154688,620598,2000894716,Передриенко,Ася,,1,Москва,1950-10-10,,,
2300154688,620604,2000894716,Передриенко,Ася,,1,Москва,1950-10-10,,,
2300154688,620616,2000894716,Передриенко,Ася,,1,Москва,1950-10-10,,78000,120000.00000
2300154689,620653,2000894797,Мещеряков,Оксана,Густавовна,0,Москва,1983-01-06,,,
2300154690,620602,2000894799,Шиленко,Эрнест,Лудиславович,1,Москва,1984-12-01,,,
2300154690,620609,2000894799,Шиленко,Эрнест,Лудиславович,1,Москва,1984-12-01,,,
2300154690,620620,2000894799,Шиленко,Эрнест,Лудиславович,1,Москва,1984-12-01,,195750,261000.00000
2300154690,620628,2000894799,Шиленко,Эрнест,Лудиславович,1,Москва,1984-12-01,,195750,261000.00000
2300154690,620647,2000894799,Шиленко,Эрнест,Лудиславович,1,Москва,1984-12-01,,195750,261000.00000
2300154690,620666,2000894799,Шиленко,Эрнест,Лудиславович,1,Москва,1984-12-01,,,
2300154691,620603,2000894800,Шиленко,Эрнест,Лудиславович,1,Москва,1984-10-24,,,
2300154691,620608,2000894800,Шиленко,Эрнест,Лудиславович,1,Москва,1984-10-24,,,
2300154692,620662,2000894897,Махлаенко,Прасковья,Павелович,0,Москва,1982-01-17,,,
2300154693,620645,2000894997,Субботин,Ефрем,Георгиевич,1,Москва,1985-04-21,,,
2300154694,620632,2000884516,Соколова ,Лаура,Реворгович,0,г. Москва,1990-04-18,,,
2300154695,620633,2000894998,Сычева,Гордей,Владиславович,1,Москва,1976-01-28,,,
2300154741,620657,2000895121,Сурков,Ислам,Винунович,0,Москва,1994-10-28,,,
2300154741,620660,2000895121,Сурков,Ислам,Винунович,0,Москва,1994-10-28,,,
2300154741,620670,2000895121,Сурков,Ислам,Винунович,0,Москва,1994-10-28,,169650,261000.00000
2300154741,620676,2000895121,Сурков,Ислам,Винунович,0,Москва,1994-10-28,,169650,261000.00000
2300154741,620685,2000895121,Сурков,Ислам,Винунович,0,Москва,1994-10-28,,169650,261000.00000
2300154741,621450,2000895121,Сурков,Ислам,Винунович,0,Москва,1994-10-28,,,
2300154742,620664,2000884516,Соколова ,Лаура,Реворгович,0,г. Москва,1990-04-18,,,
2300154744,620696,2000895122,Науменко,Радик,,1,Москва,1960-12-10,,,
2300154744,620702,2000895122,Науменко,Радик,,1,Москва,1960-12-10,,,
2300154745,620724,2000887698,Корнеева,Алико,Данкович,1,Москва,1978-11-24,,,
2300154746,620729,2000895197,Мороз,Диля,Клоиевич,1,Москва,1985-05-03,,,
2300154747,620701,2000852596,Корнеева,Милан,Макарович,1,Москва,1990-07-14,,,
