app_id,run_id,opendate,inittermnumber,initpayment,asktotalcreditqty,inputusername,appdatetime,signdate,totalmaxpayment,card_number,client_snils,client_inn
2300152694,619429,2020-09-21,,,20000.0000000000,SYSTEM,2020-09-21,2020-09-21,,4460767580514692,67575373554,119203951180
2300152687,619417,2020-09-21,60.0000000000,4453.7900000000,200000.0000000000,System,2020-09-21,2020-09-21,,4903485524151944,52864502399,119245354860
2300152685,619411,2020-09-21,,85514.3100000000,8500000.0000000000,Ипотечный Сотрудник Фронт-офиса ,2020-09-21,,195750.00000,4419595127877831,52797709043,119709822951
2300144262,619394,2020-09-17,,41142.0700000000,4000000.0000000000,Ипотечный Сотрудник Фронт-офиса ,2020-09-21,,,4105769460091677,77316584531,125365699382
2050007604,619383,2020-09-21,,76400.2700000000,6000000.0000000000,Фронтовый Сотрудник Планктонович,2020-09-21,,,4762151656284370,56218485001,126181171393
2300144264,619372,2020-09-17,,36087.0600000000,3500000.0000000000,Ипотечный Сотрудник Фронт-офиса ,2020-09-21,,195750.00000,4918771678135723,16605398381,126859034735
2300152629,619345,2020-09-21,60.0000000000,4453.7900000000,200000.0000000000,Кредит Хоум Планктонович,2020-09-21,2020-09-21,,4904931730530735,54266099707,127095856638
2300152625,619332,2020-09-21,60.0000000000,25035.6800000000,1176471.0000000000,System,2020-09-21,2020-09-21,,4192617181790263,19081579294,127113042144
3323,2018804,2019-11-21,,,,,,,,4868959816270854,38062287991,127844413002
2300155705,621783,2020-09-22,60.0000000000,29792.4500000000,1400000.0000000000,System,2020-09-22,2020-09-22,,4670916766386708,84341911498,128003764117
2300152686,621745,2020-09-21,,25198.3700000000,3000000.0000000000,Ипотечный Сотрудник Фронт-офиса ,2020-09-22,,,4097010205735496,29330163763,128884697592
2300155654,621736,2020-09-22,30.0000000000,49256.8100000000,1271861.0000000000,System,2020-09-22,2020-09-22,,4018369101999911,87446099053,129106376100
2300155604,621717,2020-09-22,,18066.0900000000,1700000.0000000000,Ипотечный Сотрудник Фронт-офиса ,2020-09-22,,195750.00000,4230142303231249,53340067954,129364082121
2300155363,621710,2020-09-22,60.0000000000,5046.5300000000,200000.0000000000,System,2020-09-22,2020-09-22,,4530463916007587,97641423640,129376055732
2300155555,621696,2020-09-22,36.0000000000,16646.6200000000,500000.0000000000,System,2020-09-22,2020-09-22,,4210926385510221,97667717396,129892427545
2300155548,621677,2020-09-22,20.0000000000,69383.6000000000,1200000.0000000000,System,2020-09-22,2020-09-22,,4439551344554675,32558460990,135220612546
2300155554,621671,2020-09-22,,1031.0600000000,100000.0000000000,Ипотечный Сотрудник Фронт-офиса ,2020-09-22,,,4359506482649071,46417781106,135355785790
2300155553,621660,2020-09-22,,,100000.0000000000,SYSTEM,2020-09-22,2020-09-22,,4708093892052855,95497046464,135419739792
2300155489,621630,2020-09-22,,38740.1400000000,3600000.0000000000,Ипотечный Циковец Разработкович,2020-09-22,,192270.00000,4142068820641957,34337780993,135675275848
2300155483,621625,2020-09-22,,1368.6100000000,170000.0000000000,Ипотечный Сотрудник Фронт-офиса ,2020-09-22,,197925.00000,4424777351774248,48574114515,135780345981
2300155546,621620,2020-09-22,24.0000000000,4000.0000000000,100000.0000000000,Фронтовый Сотрудник Планктонович,2020-09-22,2020-09-22,,4703208030833892,19443348693,136050737434
2300155489,621600,2020-09-22,,1843.5700000000,170000.0000000000,Ипотечный Циковец Разработкович,2020-09-22,,192270.00000,4561001641107892,93443363915,136500510500
2300155494,621590,2020-09-22,19.0000000000,34701.1600000000,550000.0000000000,System,2020-09-22,2020-09-22,,4232431895975315,43202871240,136572335180
2300155483,621570,2020-09-22,,805.0700000000,100000.0000000000,Ипотечный Сотрудник Фронт-офиса ,2020-09-22,,,4804386798326925,48054747204,136955036918
2300155483,621565,2020-09-22,,805.0700000000,100000.0000000000,Ипотечный Сотрудник Фронт-офиса ,2020-09-22,,,4415225150211153,46207271467,136963665902
7550,621557,2020-09-22,60.0000000000,5604.8800000000,250000.0000000000,Credit Home Тестович,2020-09-22,2020-09-22,,4709782309180395,43077838194,137093706383
2300155481,621550,2020-09-22,,,30000.0000000000,SYSTEM,2020-09-22,2020-09-22,,4545207221234664,64981321525,137250470155
2300155453,621537,2020-09-22,60.0000000000,9797.1100000000,450000.0000000000,System,2020-09-22,2020-09-22,,4698755630338679,27227658291,137412851206
2300155423,621507,2020-09-22,19.0000000000,34701.1600000000,550000.0000000000,System,2020-09-22,2020-09-22,,4107042745376919,34249153369,137639592387
2300153184,619950,2020-09-21,40.0000000000,24300.2500000000,800000.0000000000,System,2020-09-21,2020-09-21,,4255808524304607,23221423808,137709348057
2300155424,621487,2020-09-22,,,50000.0000000000,SYSTEM,2020-09-22,2020-09-22,,4095780719759214,94875288688,138273868995
2300155416,621473,2020-09-22,19.0000000000,34701.1600000000,550000.0000000000,System,2020-09-22,2020-09-22,,4680035355964706,29654149923,138874918104
2050007689,621466,2020-09-22,,,299000.0000000000,Фронтовый Сотрудник Планктонович,2020-09-22,2020-09-22,,4752305070608703,60373442568,139000647854
2300155417,621456,2020-09-22,,,600000.0000000000,SYSTEM,2020-09-22,2020-09-22,,4210270859291236,83894352964,139029671585
2300155414,621444,2020-09-22,,47844.7200000000,5000000.0000000000,Ипотечный Сотрудник Фронт-офиса ,2020-09-22,,,4620097844846640,24870968622,139064338940
2300155381,621435,2020-09-22,13.0000000000,106464.0600000000,1176471.0000000000,System,2020-09-22,2020-09-22,,4624270308625323,61227967797,139197699409
2300152452,621417,2020-09-21,,53135.5400000000,5000000.0000000000,System,2020-09-22,,,4388601265860535,56083013771,139752303419
2300155362,621412,2020-09-22,60.0000000000,4453.7900000000,200000.0000000000,System,2020-09-22,2020-09-22,,4873751031383007,25747729824,139831007236
2300155299,621397,2020-09-22,,,50000.0000000000,SYSTEM,2020-09-22,2020-09-22,,4674605084401481,66655225021,146046048276
2300155365,621392,2020-09-22,19.0000000000,34701.1600000000,550000.0000000000,System,2020-09-22,2020-09-22,,4461086149310503,67981971790,146263024106
2300155167,621385,2020-09-22,24.0000000000,25267.0300000000,500000.0000000000,Фронтовый Сотрудник Планктонович,2020-09-22,2020-09-22,,4992683658076356,87373581757,146532292875
2300155359,621371,2020-09-22,60.0000000000,25035.6800000000,1176471.0000000000,System,2020-09-22,2020-09-22,,4497044640144077,97615550043,146972781475
2300155167,621364,2020-09-22,24.0000000000,25267.0300000000,500000.0000000000,Фронтовый Сотрудник Планктонович,2020-09-22,2020-09-22,,4727539828957218,24924818600,147596025725
2300154569,621347,2020-09-22,60.0000000000,4379.2900000000,200000.0000000000,System,2020-09-22,2020-09-22,,4160626453729352,91685493657,147730939443
2300155306,621332,2020-09-22,,,60000.0000000000,Фронтовый Сотрудник Планктонович,2020-09-22,2020-09-22,,4710423445717868,41435706155,147743898177
2300155300,621319,2020-09-22,60.0000000000,9692.9800000000,390000.0000000000,Фронтовый Сотрудник Планктонович,2020-09-22,2020-09-22,,4493347950943325,68426465333,148086258259
2300155301,621314,2020-09-22,,,60000.0000000000,Фронтовый Сотрудник Планктонович,2020-09-22,2020-09-22,,4754829437042577,56094045694,148455651873
2300155299,621308,2020-09-22,,,50000.0000000000,SYSTEM,2020-09-22,2020-09-22,,4683368185818991,12945809086,148495602784
2300155299,621304,2020-09-22,,,50000.0000000000,SYSTEM,2020-09-22,2020-09-22,,4980782219248423,81813515493,148527863319
2300144210,621283,2020-09-17,,16389.6800000000,2000000.0000000000,Ипотечный Сотрудник Фронт-офиса ,2020-09-22,,,4709025921791698,48190419501,148672137810
2300155246,621274,2020-09-22,,34000.0100000000,3464696.0000000000,Ипотечный Циковец Разработкович,2020-09-22,,,4504074747785762,41093903357,149185041570
2300152397,621269,2020-09-21,60.0000000000,10014.8200000000,460000.0000000000,Самошкина Елена Аркадьевна,2020-09-22,2020-09-22,,4494059403526396,87957443694,149369767940
2300155229,621243,2020-09-22,,49281.0100000000,5100000.0000000000,Ипотечный Сотрудник Фронт-офиса ,2020-09-22,,169650.00000,4877740704983421,83708570630,155201947420
2300155237,621236,2020-09-22,,,60000.0000000000,Фронтовый Сотрудник Планктонович,2020-09-22,2020-09-22,,4343301619710387,18823559512,155328855755
2300155237,621228,2020-09-22,,,60000.0000000000,Фронтовый Сотрудник Планктонович,2020-09-22,2020-09-22,,4196234174430299,81306684591,155380506852
2300155229,621222,2020-09-22,,29387.0100000000,3000000.0000000000,Ипотечный Сотрудник Фронт-офиса ,2020-09-22,,,4332175192312735,26398070808,155794335030
2300155118,621200,2020-09-22,,29995.2900000000,3000000.0000000000,Фронтовой-Томский Сотрудник ,2020-09-22,,195750.00000,4379128725612331,76140218674,156028186569
2300155172,621184,2020-09-22,19.0000000000,33158.1600000000,550000.0000000000,System,2020-09-22,2020-09-22,,4117531662051065,60567755617,156646405328
2300155169,621179,2020-09-22,,,60000.0000000000,Фронтовый Сотрудник Планктонович,2020-09-22,2020-09-22,,4416754607361963,73429429515,156649769027
2300155167,621173,2020-09-22,24.0000000000,25267.0300000000,500000.0000000000,Фронтовый Сотрудник Планктонович,2020-09-22,2020-09-22,,4503582831824199,54923638822,156801930170
2300154755,621168,2020-09-22,60.0000000000,4245.6200000000,150000.0000000000,System,2020-09-22,2020-09-22,,4441968176960737,12639629481,156982977089
2300155117,621149,2020-09-22,,28988.8300000000,3000000.0000000000,Ипотечный Сотрудник Фронт-офиса ,2020-09-22,,169650.00000,4113538316050926,50108545134,157532859217
2300155120,621144,2020-09-22,24.0000000000,5101.0800000000,100000.0000000000,Фронтовый Сотрудник Планктонович,2020-09-22,2020-09-22,,4130047425100068,58599238074,157830057480
2300155119,621139,2020-09-22,,50302.5400000000,5000000.0000000000,Фронтовой-Томский Сотрудник ,2020-09-22,,,4502805605418117,90112910547,158039575306
2300155050,621124,2020-09-22,60.0000000000,7175.5400000000,300000.0000000000,System,2020-09-22,2020-09-22,,4951373858277884,7401060511,158278526490
2300152183,621112,2020-09-21,60.0000000000,3340.3400000000,150000.0000000000,System,2020-09-22,2020-09-22,,4902937339086971,42566705292,158922833752
2300152183,621108,2020-09-21,60.0000000000,3340.3400000000,150000.0000000000,System,2020-09-22,2020-09-22,,4102147678431014,8559975443,159334204325
7545,621104,2020-09-22,60.0000000000,2128.0300000000,100000.0000000000,Фронтовый Сотрудник Планктонович,2020-09-22,2020-09-22,,4199575324550189,79989208517,159674394176
2300155107,621086,2020-09-22,36.0000000000,6753.1800000000,200000.0000000000,System,2020-09-22,2020-09-22,,4230669708685769,79537190961,165314521798
2300155111,621080,2020-09-22,,29387.0100000000,3000000.0000000000,Ипотечный Сотрудник Фронт-офиса ,2020-09-22,,,4568216489575884,81851076002,165325500278
7544,621076,2020-09-22,40.0000000000,40456.4300000000,1344444.0000000000,System,2020-09-22,2020-09-22,,4053326771880785,85566679680,165326546758
2300155061,621070,2020-09-22,,85514.3100000000,8500000.0000000000,Фронтовой-Томский Сотрудник ,2020-09-22,,195750.00000,4062252640381871,42548234883,165543353834
2300155106,621057,2020-09-22,60.0000000000,4453.7900000000,200000.0000000000,SYSTEM,2020-09-22,2020-09-22,,4600101596367294,41590025149,165802076131
2300155070,621051,2020-09-22,24.0000000000,24094.6100000000,500000.0000000000,System,2020-09-22,2020-09-22,,4471384760568527,26012869857,165995816855
2300155054,621032,2020-09-22,,,50000.0000000000,SYSTEM,2020-09-22,2020-09-22,,4913511214363099,39563763843,166061601057
2300154569,621024,2020-09-22,36.0000000000,6753.1800000000,200000.0000000000,System,2020-09-22,2020-09-22,,4956843157432138,41770301856,166189709470
2300155048,621017,2020-09-22,19.0000000000,33158.1600000000,550000.0000000000,System,2020-09-22,2020-09-22,,4745039716053442,92384605927,166312009931
2300155042,621002,2020-09-22,,,50000.0000000000,SYSTEM,2020-09-22,2020-09-22,,4578211110419592,36688505336,166341625131
2100048301,620987,2020-09-22,,,60000.0000000000,Фронтовый Сотрудник Планктонович,2020-09-22,2020-09-22,,4292371542831536,17179285706,166620400988
2300154952,620979,2020-09-22,,28988.8300000000,3000000.0000000000,Ипотечный Сотрудник Фронт-офиса ,2020-09-22,,169650.00000,4743967976748149,16836358608,166987476773
2300128258,620962,2020-09-10,,66713.1000000000,5999999.9900000000,Ипотечный Циковец Разработкович,2020-09-22,,,4138870145855642,89548260370,167626310700
2300154951,620951,2020-09-22,24.0000000000,25267.0300000000,500000.0000000000,Фронтовый Сотрудник Планктонович,2020-09-22,2020-09-22,,4784803757994216,43213847052,168008251280
2300154945,620929,2020-09-22,30.0000000000,49256.8100000000,1271861.0000000000,System,2020-09-22,2020-09-22,,4544203527813294,78764467078,169100832218
2300152755,620910,2020-09-21,,46162.7700000000,6000000.0000000000,Ипотечный Сотрудник Фронт-офиса ,2020-09-22,,84825.00000,4179389558095059,44104386850,169285291939
2300154921,620896,2020-09-22,24.0000000000,3892.2400000000,80000.0000000000,System,2020-09-22,2020-09-22,,4287515100381378,31104571105,169517907410
2300154879,620890,2020-09-22,24.0000000000,24094.6100000000,500000.0000000000,System,2020-09-22,2020-09-22,,4080983242898726,22801196441,169681707073
2300154885,620877,2020-09-22,13.0000000000,88148.6000000000,1000000.0000000000,System,2020-09-22,2020-09-22,,4375879215848538,47808400709,175493788590
7541,620862,2020-09-22,,,600000.0000000000,Фронтовый Сотрудник Планктонович,2020-09-22,2020-09-22,,4121288293553233,65552431600,175494843741
2300154878,620857,2020-09-22,30.0000000000,49256.8100000000,1271861.0000000000,System,2020-09-22,2020-09-22,,4948301441187720,11758479494,175916040826
2300154821,620852,2020-09-22,40.0000000000,24300.2500000000,800000.0000000000,System,2020-09-22,2020-09-22,,4507506388687200,74987198187,176267988750
2300154819,620838,2020-09-22,36.0000000000,5064.8800000000,150000.0000000000,System,2020-09-22,2020-09-22,,4497196155632639,32757106678,177023436403
2300154823,620822,2020-09-22,,,60000.0000000000,Фронтовый Сотрудник Планктонович,2020-09-22,2020-09-22,,4299912908919440,97756844197,177023480138
2300154817,620815,2020-09-22,50.0000000000,30803.2100000000,1200000.0000000000,System,2020-09-22,2020-09-22,,4777161698453415,66193505612,177193128406
2300154813,620802,2020-09-22,,85514.3100000000,8500000.0000000000,Ипотечный Сотрудник Фронт-офиса ,2020-09-22,,195750.00000,4426335407037686,33236771063,177779620512
2300154815,620796,2020-09-22,,,60000.0000000000,Фронтовый Сотрудник Планктонович,2020-09-22,2020-09-22,,4909542532244154,10142354186,178152383254
2300154815,620791,2020-09-22,,,60000.0000000000,Фронтовый Сотрудник Планктонович,2020-09-22,2020-09-22,,4195939513525812,48546209720,178341535181
2300154813,620778,2020-09-22,,47844.7200000000,5000000.0000000000,Ипотечный Сотрудник Фронт-офиса ,2020-09-22,,,4189250965355817,40123141997,178512896600
2300147815,620773,2020-09-19,,19516.6000000000,1000000.0000000000,Ипотечный Циковец Разработкович,2020-09-22,,134987.00000,4313173929265022,46632893926,178709639416
2300154811,620766,2020-09-22,,47844.7200000000,5000000.0000000000,Ипотечный Сотрудник Фронт-офиса ,2020-09-22,,,4786725178304808,55589824865,178942876820
2300147815,620760,2020-09-19,,969.0800000000,1100000.0000000000,Ипотечный Циковец Разработкович,2020-09-22,,,4918051274998448,91590746028,179110848615
2300154808,620754,2020-09-22,13.0000000000,88148.6000000000,1000000.0000000000,System,2020-09-22,2020-09-22,,4925360253466207,61885496549,179443821017
2300147815,620731,2020-09-19,,969.0800000000,1100000.0000000000,Ипотечный Циковец Разработкович,2020-09-22,,,4566920080075796,77004363781,185639121361
2300154753,620726,2020-09-22,,47844.7200000000,5000000.0000000000,Ипотечный Сотрудник Фронт-офиса ,2020-09-22,,,4345138816876456,34023452424,186173155942
2300154753,620721,2020-09-22,,47844.7200000000,5000000.0000000000,Ипотечный Сотрудник Фронт-офиса ,2020-09-22,,,4161357361522098,46979112952,186242613890
2300154747,620706,2020-09-22,,,290000.0000000000,SYSTEM,2020-09-22,2020-09-22,,4657669695333013,13941471770,186266010308
2300154562,620692,2020-09-22,13.0000000000,88148.6000000000,1000000.0000000000,System,2020-09-22,2020-09-22,,4483479115357018,18150836769,186947864780
2300154562,620688,2020-09-22,13.0000000000,88148.6000000000,1000000.0000000000,System,2020-09-22,2020-09-22,,4662267164685485,83516544409,186999307420
2300154741,620676,2020-09-22,,66610.5400000000,6800000.0000000000,System,2020-09-22,,169650.00000,4164943102105389,41474130349,187375449665
2100048302,620669,2020-09-22,,,60000.0000000000,Фронтовый Сотрудник Планктонович,2020-09-22,2020-09-22,,4701722580876962,65097505213,187496865003
2100048302,620661,2020-09-22,,,60000.0000000000,Фронтовый Сотрудник Планктонович,2020-09-22,2020-09-22,,4793164219633689,14224438229,187544005709
2300154741,620657,2020-09-22,,38387.4400000000,4000000.0000000000,System,2020-09-22,,,4378486200714126,86489135264,188006585442
2300154694,620632,2020-09-22,19.0000000000,33158.1600000000,550000.0000000000,System,2020-09-22,2020-09-22,,4704687221700813,29894044644,188317997390
2300154686,620623,2020-09-22,60.0000000000,4453.7900000000,200000.0000000000,Самошкина Елена Аркадьевна,2020-09-22,2020-09-22,,4505620897901358,89083698072,188524712405
7531,620619,2020-09-22,,,600000.0000000000,Фронтовый Сотрудник Планктонович,2020-09-22,2020-09-22,,4002930581223250,98765170583,188621037509
2100048301,620607,2020-09-22,,,60000.0000000000,Фронтовый Сотрудник Планктонович,2020-09-22,2020-09-22,,4015294027093750,64183961515,188745079029
7529,620601,2020-09-22,,,600000.0000000000,Фронтовый Сотрудник Планктонович,2020-09-22,2020-09-22,,4944735348951486,95121163476,188942589332
2300141552,620592,2020-09-16,,,50000.0000000000,Фронтовая Сотрудница Тестовна,2020-09-22,2020-09-16,,4891302375881921,28870826129,188994910807
2300154680,620581,2020-09-22,,819.4900000000,100000.0000000000,Ипотечный Циковец Разработкович,2020-09-22,,,4126606116318499,98909009271,189037180582
2300154681,620571,2020-09-22,,88711.7800000000,8500000.0000000000,System,2020-09-22,,169650.00000,4520318979556049,72301598067,189183424572
2300154630,620551,2020-09-22,,74597.4600000000,3000000.0000000000,Ипотечный Сотрудник Фронт-офиса ,2020-09-22,,195750.00000,4788674684237565,16052103107,189338992813
2300154631,620537,2020-09-22,60.0000000000,11974.2400000000,550000.0000000000,System,2020-09-22,2020-09-22,,4914931216849771,8555601382,189412490308
2300154626,620522,2020-09-22,50.0000000000,30803.2100000000,1200000.0000000000,System,2020-09-22,2020-09-22,,4723261475282394,69034939429,195417568878
2100048300,620508,2020-09-22,,,60000.0000000000,Фронтовый Сотрудник Планктонович,2020-09-22,2020-09-22,,4291459393858657,54058716796,195532689013
2300154630,620499,2020-09-22,,47844.7200000000,5000000.0000000000,Ипотечный Сотрудник Фронт-офиса ,2020-09-22,,,4993200662546602,52237846184,196263868905
2300154625,620483,2020-09-22,36.0000000000,6753.1800000000,200000.0000000000,System,2020-09-22,2020-09-22,,4871387143649118,91297615027,196527972309
2300154621,620475,2020-09-22,,47844.7200000000,5000000.0000000000,Ипотечный Сотрудник Фронт-офиса ,2020-09-22,,,4526057158246154,58660650226,196549062832
2300154622,620470,2020-09-22,24.0000000000,3892.2400000000,80000.0000000000,System,2020-09-22,2020-09-22,,4265778073624150,12128083013,196562978092
2300154568,620463,2020-09-22,,59213.1000000000,6000000.0000000000,Ипотечный Сотрудник Фронт-офиса ,2020-09-22,,,4553156251302405,92339626526,197377014345
2300154563,620457,2020-09-22,24.0000000000,24094.6100000000,500000.0000000000,System,2020-09-22,2020-09-22,,4455319053784548,74048975933,197613483790
2300152870,620441,2020-09-21,,38651.7700000000,4000000.0000000000,System,2020-09-22,,,4964673698141314,13676169490,197664363406
2300154462,620425,2020-09-22,60.0000000000,4994.2700000000,200000.0000000000,System,2020-09-22,2020-09-22,,4837881839323882,22369727891,198137988931
2300154561,620418,2020-09-22,,29387.0100000000,3000000.0000000000,Ипотечный Сотрудник Фронт-офиса ,2020-09-22,,169650.00000,4171726238077320,21703904336,198559131140
2300154561,620402,2020-09-22,,29387.0100000000,3000000.0000000000,Ипотечный Сотрудник Фронт-офиса ,2020-09-22,,,4547177621067683,7530374453,199234151668
2300153087,619934,2020-09-21,13.0000000000,88148.6000000000,1000000.0000000000,System,2020-09-21,2020-09-21,,4085956232834187,42717245172,199399159362
2300154509,620387,2020-09-22,24.0000000000,14456.7600000000,300000.0100000000,Краснодарский Фронтовик ,2020-09-22,2020-09-22,,4378756806301605,32004952118,205427381049
2300154462,620369,2020-09-22,60.0000000000,4453.7900000000,200000.0000000000,System,2020-09-22,2020-09-22,,4718114421644554,83727704531,205924079014
2100048298,620350,2020-09-22,,,60000.0000000000,Фронтовый Сотрудник Планктонович,2020-09-22,2020-09-22,,4237934229171522,82247314184,206077858101
2300154461,620345,2020-09-22,60.0000000000,4453.7900000000,200000.0000000000,System,2020-09-22,2020-09-22,,4220984421902512,76988250083,206698249649
2100048296,620293,2020-09-22,24.0000000000,4000.0000000000,100000.0000000000,Фронтовый Сотрудник Планктонович,2020-09-22,2020-09-22,,4641303143818297,45140912251,206799790903
2300154277,620274,2020-09-22,24.0000000000,4000.0000000000,100000.0000000000,Фронтовый Сотрудник Планктонович,2020-09-22,2020-09-22,,4826848831696899,20646853975,206884051406
2100048250,620088,2020-09-21,,,60000.0000000000,Фронтовый Сотрудник Планктонович,2020-09-21,2020-09-21,,4116805036019052,81021156633,207072852806
2300153332,620043,2020-09-21,24.0000000000,2933.5100000000,60000.0000000000,Фронтовый Сотрудник Планктонович,2020-09-21,2020-09-21,,4298113223801758,67355908238,207169684834
2300153332,620039,2020-09-21,24.0000000000,3060.6500000000,60000.0000000000,Фронтовый Сотрудник Планктонович,2020-09-21,2020-09-21,,4135349838374552,39079306513,207555949475
2300153237,620021,2020-09-21,60.0000000000,26420.0000000000,1000000.0000000000,System,2020-09-21,2020-09-21,,4262146318077100,47153532177,207649927290
2300153236,620013,2020-09-21,36.0000000000,5064.8800000000,150000.0000000000,System,2020-09-21,2020-09-21,,4629524188845822,61415509664,207930762705
2300153186,619991,2020-09-21,60.0000000000,1414.8100000000,50000.0000000000,System,2020-09-21,2020-09-21,,4064918477155541,57312485188,208010001966
2300153234,619980,2020-09-21,,29387.0100000000,3000000.0000000000,Ипотечный Сотрудник Фронт-офиса ,2020-09-21,,,4116535689457305,65713192401,208121180164
2300153185,619973,2020-09-21,36.0000000000,5064.8800000000,150000.0000000000,System,2020-09-21,2020-09-21,,4023577488104508,82173062780,209001306931
2300153138,619953,2020-09-21,60.0000000000,23408.3500000000,1100000.0000000000,System,2020-09-21,2020-09-21,,4156049458420974,40233916841,209404055913
2300153138,619948,2020-09-21,60.0000000000,23408.3500000000,1100000.0000000000,System,2020-09-21,2020-09-21,,4163042880071680,47009136061,209689344901
2300153137,619933,2020-09-21,36.0000000000,5064.8800000000,150000.0000000000,System,2020-09-21,2020-09-21,,4663460687389342,10248340919,209757879129
2300153085,619918,2020-09-21,60.0000000000,4453.7900000000,200000.0000000000,System,2020-09-21,2020-09-21,,4119464507582508,47182552802,215213917280
2300153086,619906,2020-09-21,60.0000000000,4453.7900000000,200000.0000000000,System,2020-09-21,2020-09-21,,4235657752549713,96916230144,215589781819
2300152927,619893,2020-09-21,60.0000000000,31920.5000000000,1500001.0000000000,System,2020-09-21,2020-09-21,,4281519326969988,68769256586,215761374708
2300153033,619889,2020-09-21,13.0000000000,88148.6000000000,1000000.0000000000,System,2020-09-21,2020-09-21,,4652007074636356,27078359706,215912748980
2300153031,619869,2020-09-21,50.0000000000,30803.2100000000,1200000.0000000000,System,2020-09-21,2020-09-21,,4673376962267169,48838605248,216113503174
2300153033,619864,2020-09-21,13.0000000000,88148.6000000000,1000000.0000000000,System,2020-09-21,2020-09-21,,4089020156406658,72008444458,216302686685
2300152564,619857,2020-09-21,13.0000000000,88148.6000000000,1000000.0000000000,System,2020-09-21,2020-09-21,,4543346943406549,93135715600,216421426911
2300152982,619845,2020-09-21,,16682.5700000000,1000000.0000000000,Ипотечный Циковец Разработкович,2020-09-21,,134987.00000,4467602153438131,46316658297,216861917526
2300153030,619838,2020-09-21,,48759.5800000000,5000000.0000000000,Ипотечный Сотрудник Фронт-офиса ,2020-09-21,,,4064964601235361,38332460679,217963154258
2300153028,619833,2020-09-21,,,50000.0000000000,Фронтовая Сотрудница Тестовна,2020-09-21,2020-09-21,,4791024765226993,13478511168,218059013550
2300152981,619816,2020-09-21,,49281.0100000000,5100000.0000000000,Ипотечный Сотрудник Фронт-офиса ,2020-09-21,,169650.00000,4435232812734644,20259198255,218475175288
2300152981,619799,2020-09-21,,29387.0100000000,3000000.0000000000,Ипотечный Сотрудник Фронт-офиса ,2020-09-21,,,4241849614827864,52973590935,218629388271
2300152979,619794,2020-09-21,,999.8500000000,1100000.0000000000,Ипотечный Циковец Разработкович,2020-09-21,,,4224554721475109,82158228801,218788372397
2100048249,619788,2020-09-21,,,60000.0000000000,Фронтовый Сотрудник Планктонович,2020-09-21,2020-09-21,,4298006069315042,30417187845,218997774928
2300152876,619783,2020-09-21,60.0000000000,2830.6000000000,100000.0000000000,System,2020-09-21,2020-09-21,,4736895269336778,20224366409,219317868002
2300152933,619765,2020-09-21,60.0000000000,2340.8400000000,110000.0000000000,System,2020-09-21,2020-09-21,,4253510459670927,72507641187,225317825463
2300152932,619760,2020-09-21,,,30000.0000000000,SYSTEM,2020-09-21,2020-09-21,,4900652534702643,60317760364,225598466489
2300152925,619741,2020-09-21,60.0000000000,2128.0300000000,100000.0000000000,System,2020-09-21,2020-09-21,,4132667744830877,74998674406,226252540370
2300145481,619719,2020-09-18,,81336.0300000000,8500000.0000000000,Ипотечный Сотрудник Фронт-офиса ,2020-09-21,,195750.00000,4259460117873493,8423436762,226608957882
7521,619706,2020-09-21,60.0000000000,5013.4900000000,200000.0000000000,Иванова Светлана Петровна,2020-09-21,2020-09-21,,4831285905246504,65268424719,227881274374
2300152875,619691,2020-09-21,60.0000000000,23408.3500000000,1100000.0000000000,System,2020-09-21,2020-09-21,,4698208601566092,87520706114,228520644981
2100048248,619677,2020-09-21,,,60000.0000000000,Фронтовый Сотрудник Планктонович,2020-09-21,2020-09-21,,4928498648834890,85911613118,228806559904
2100048247,619671,2020-09-21,,,60000.0000000000,Фронтовый Сотрудник Планктонович,2020-09-21,2020-09-21,,4261723526328771,45153591783,228916537300
2100048247,619661,2020-09-21,,,60000.0000000000,Фронтовый Сотрудник Планктонович,2020-09-21,2020-09-21,,4263520953785475,33796533825,229442573556
2300152873,619636,2020-09-21,24.0000000000,23839.9600000000,490000.0000000000,Иванов Иван Иванович,2020-09-21,2020-09-21,,4646685463806133,13046828545,229961740360
2100048246,619627,2020-09-21,,,60000.0000000000,Фронтовый Сотрудник Планктонович,2020-09-21,2020-09-21,,4981379768639034,54728272514,229967549049
2100048246,619619,2020-09-21,,,60000.0000000000,Фронтовый Сотрудник Планктонович,2020-09-21,2020-09-21,,4679548411744972,43163922164,229967803721
2300152820,619614,2020-09-21,60.0000000000,4453.7900000000,200000.0000000000,System,2020-09-21,2020-09-21,,4439134172132540,61982904833,235549982159
2300152871,619604,2020-09-21,,38387.4400000000,4000000.0000000000,System,2020-09-21,,,4276652460061572,53143222638,235867965710
2300152822,619585,2020-09-21,60.0000000000,1491.2300000000,60000.0000000000,Фронтовый Сотрудник Планктонович,2020-09-21,2020-09-21,,4071956474618807,69079388164,236110335767
2300152817,619578,2020-09-21,60.0000000000,4453.7900000000,200000.0000000000,SYSTEM,2020-09-21,2020-09-21,,4841062643573665,56662298636,236210215625
2300152807,619567,2020-09-21,24.0000000000,24094.6100000000,500000.0000000000,System,2020-09-21,2020-09-21,,4537165122293066,52791914923,236342440514
2300152813,619547,2020-09-21,30.0000000000,41868.2600000000,1081081.0000000000,System,2020-09-21,2020-09-21,,4772681272329363,61066459076,236853315601
